url,price,make,model,variant,reg,previous-owners,mpg,colour,interior-colour,exterior-colour,doors,fuel-type,bodystyle,mileage,engine-size,transmission
https://www.namauto.com/cars/8232993-mercedes-benz-c-class-c250-bluetec-estate-avantgarde/,"N$ 489,900",MERCEDES BENZ,C Class,C250 BLUETEC ESTATE AVANTGARDE,USED,1,N/A,Red,Baige,Hyancith Red,5,Diesel,Station Wagon,"22,500 km",2.1 l,Automatic
https://www.namauto.com/cars/10067106-audi-rs-q3-2.5-tfsi-stronic/,"N$ 489,995",Audi,RS Q3,2.5 TFSI STRONIC,USED,1,N/A,Orange,Black,Orange,5,Petrol,SUV,"76,617 km",2.5 l,Automatic
https://www.namauto.com/cars/7136874-toyota-rav4-2.2-d-gx/,POA,Toyota,RAV4,2.2D GX,NEW,N/A,5.6 KPL,Red,Beige,Red,5,Diesel,SUV,10 km,2.2 l,Manual
https://www.namauto.com/cars/7029659-nissan-x-trail-2.5-tekna-cvt-4-x4-7-seat/,"N$ 494,150",Nissan,X TRAIL,2.5 Tekna CVT 4X4 (7 Seat),NEW,N/A,13.0 KPL,Orange,Black,Orange,5,Petrol,SUV,1 km,1.6 l,Automatic
https://www.namauto.com/cars/9733947-toyota-land-cruiser-79-4.5-d-4-d-lx-v8-single-cab/,"N$ 495,000",Toyota,Land Cruiser 79,4.5D-4D LX V8 Single Cab,1007019,1,N/A,Silver,Grey,Silver,2,Diesel,Bakkie Single Cab,"91,500 km",4.5 l,Manual
https://www.namauto.com/cars/9774769-toyota-hilux-2.4-gd-6-rb-srx-p-u-e-cab/,POA,Toyota,Hilux,2.4 GD-6 RB SRX P/U E/CAB,1004784,1,N/A,White,Grey,White,2,Diesel,Bakkie King Cab,"53,500 km",2.4 l,Manual
https://www.namauto.com/cars/10291872-volkswagen-amarok-3.0-tdi-highline-165k-w-4-mot/,POA,Volkswagen,Amarok,3.0 TDI Highline 165kW 4MOT,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,10 km,3 l,Automatic
https://www.namauto.com/cars/10291902-volkswagen-amarok-3.0-tdi-highline-165k-w-4-mot/,POA,Volkswagen,Amarok,3.0 TDI Highline 165kW 4MOT,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,10 km,3 l,Automatic
https://www.namauto.com/cars/10222902-toyota-land-cruiser-79-4.5-d-4-d-lx-v8-single-cab/,"N$ 496,000",Toyota,Land Cruiser 79,4.5D-4D LX V8 Single Cab,USED,1,N/A,White,N/A,white,2,Diesel,Bakkie Single Cab,"66,000 km",4.5 l,Manual
https://www.namauto.com/cars/7007772-toyota-fortuner-2.4-gd-6/,"N$ 496,200",Toyota,Fortuner,2.4GD-6,NEW,N/A,N/A,Bronze,Black,Avant-Garde Bronze,5,Diesel,SUV,10 km,2.4 l,Manual
https://www.namauto.com/cars/7667356-toyota-fortuner-2.4-gd-6/,"N$ 496,200",Toyota,Fortuner,2.4GD-6,NEW,N/A,N/A,White,Brown,White,5,Diesel,SUV,10 km,2.4 l,Manual
https://www.namauto.com/cars/7138256-toyota-prius-1.8-5-dr/,POA,Toyota,Prius,1.8 5DR,NEW,N/A,N/A,Red,Black,Red,5,petrol-electric hybrid,Hatchback,10 km,1.8 l,CVT
https://www.namauto.com/cars/8382153-mercedes-benz-a-class-a-220d-urban-line/,"N$ 498,900",MERCEDES BENZ,A Class,A 220d Urban Line,CERTIFIEDP,1,N/A,Silver,Black,Silver,5,Diesel,Hatchback,"26,000 km",2.1 l,Automatic
https://www.namauto.com/cars/10067395-hyundai-tucson-2.0-executive-a-t/,"N$ 499,995",Hyundai,Tucson,2.0 EXECUTIVE A/T,USED,1,N/A,Blue,Black,Blue,5,Petrol,SUV,"3,313 km",2 l,Automatic
https://www.namauto.com/cars/9784342-toyota-land-cruiser-100-gx-4.5-p/,"N$ 500,000",Toyota,Land Cruiser,100 GX 4.5P,USED,1,N/A,White,Grey,White,5,N/A,Station Wagon,"134,300 km",4.5 l,N/A
https://www.namauto.com/cars/7006381-toyota-quantum-2.7-10-seat/,"N$ 501,000",Toyota,QUANTUM,2.7 10 SEAT,NEW,N/A,N/A,White,Black,Ivory White,4,Petrol,MPV,10 km,2.7 l,Manual
https://www.namauto.com/cars/7079461-toyota-hilux-2.4-gd-6-sr-4-x4/,POA,Toyota,Hilux,2.4 GD-6 SR 4X4,NEW,N/A,N/A,Grey,Black,Graphite Grey Metallic,4,Diesel,Bakkie Double Cab,20 km,2.4 l,Manual
https://www.namauto.com/cars/7667325-toyota-hilux-2.4-gd-6-sr-4-x4/,"N$ 503,400",Toyota,Hilux,2.4 GD-6 SR 4X4,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,10 km,2.4 l,Manual
https://www.namauto.com/cars/9708241-audi-a3-sportback-2.0-tfsi-stronic/,"N$ 505,072",Audi,A3,SPORTBACK 2.0 TFSI STRONIC,NEW,N/A,N/A,Silver,Black Rock - Grey,Floret - Silver Metallic,5,Petrol,Hatchback,25 km,2 l,Automatic
https://www.namauto.com/cars/9790304-mercedes-benz-gla-250-amg-4-matic/,"N$ 507,900",MERCEDES BENZ,GLA,250 AMG 4MATIC,CERTIFIEDP,1,N/A,Grey,Black,Grey,5,Petrol,SUV,"22,000 km",2 l,Automatic
https://www.namauto.com/cars/9806709-mercedes-benz-a-class-a-200-be/,"N$ 509,500",MERCEDES BENZ,A Class,A 200 BE,NEW,N/A,N/A,Black,Black,Black,5,Petrol,Hatchback,N/A,1.6 l,Automatic
https://www.namauto.com/cars/9748117-toyota-hilux-2.8-gd-6-raider-4-x4-p-u-d-c/,"N$ 509,900",Toyota,Hilux,2.8 GD-6 RAIDER 4X4 P/U D/C,1007099,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"47,500 km",2.8 l,Manual
https://www.namauto.com/cars/9557659-mercedes-benz-c-class-c200-avantgarde/,"N$ 510,000",MERCEDES BENZ,C Class,C200 AVANTGARDE,CERTIFIEDP,1,N/A,Grey,Black,Grey,4,Petrol,Sedan,"29,000 km",2 l,Automatic
https://www.namauto.com/cars/7006546-toyota-quantum-2.5-d-4-d-10-seat/,POA,Toyota,QUANTUM,2.5 D-4D 10 SEAT,NEW,N/A,N/A,White,Black,Ivory White,4,Diesel,MPV,N/A,2.5 l,Manual
https://www.namauto.com/cars/7007790-toyota-fortuner-2.4-gd-6/,"N$ 515,600",Toyota,Fortuner,2.4GD-6,NEW,N/A,8.6 KPL,Bronze,Black,Avant-Garde Bronze,5,Diesel,SUV,10 km,2.4 l,Automatic
https://www.namauto.com/cars/8558636-toyota-fortuner-2.8-gd-6-4-x4/,"N$ 518,000",Toyota,Fortuner,2.8GD-6 4X4,USED,1,N/A,Silver,BROWN,SILVER ME,5,Diesel,SUV,"52,000 km",2.8 l,Automatic
https://www.namauto.com/cars/8955658-bmw-1-series-120i-5-dr-f20/,"N$ 519,300",BMW,1 Series,120i 5DR (F20),2284,N/A,5.9 KPL,Blue,Black,Blue,5,Petrol,Hatchback,20 km,1.6 l,Manual
https://www.namauto.com/cars/10236138-toyota-prado-vx-4.0-v6-a-t/,"N$ 519,900",Toyota,Prado,VX 4.0 V6 A/T,N187380W,1,N/A,White,Black,Glacier White (040),5,Petrol,Station Wagon,"112,000 km",4 l,Automatic
https://www.namauto.com/cars/7006552-toyota-quantum-2.7-14-seat/,"N$ 520,000",Toyota,QUANTUM,2.7 14 SEAT,NEW,N/A,N/A,White,Black,Ivory White,4,Petrol,MPV,20 km,2.7 l,Manual
https://www.namauto.com/cars/7070049-toyota-hilux-2.8-gd-6-raider-4-x4/,"N$ 520,000",Toyota,Hilux,2.8 GD-6 RAIDER 4X4,NEW,N/A,N/A,Blue,Black,Cosmic Blue,2,Diesel,Bakkie Single Cab,10 km,2.8 l,Manual
https://www.namauto.com/cars/7667487-toyota-quantum-2.7-14-seat/,"N$ 520,000",Toyota,QUANTUM,2.7 14 SEAT,NEW,N/A,N/A,White,Multi colour,White,4,Petrol,MPV,10 km,2.7 l,Manual
https://www.namauto.com/cars/9465309-audi-a3-1.4-t-fsi-stronic/,"N$ 522,549",Audi,A3,1.4T FSI STRONIC,NEW,N/A,N/A,White,Black / Rock - Grey,Glacier - White,4,Petrol,Sedan,50 km,1.4 l,Automatic
https://www.namauto.com/cars/7072043-toyota-hilux-2.4-gd-6-srx-4-x4/,POA,Toyota,Hilux,2.4 GD-6 SRX 4X4,NEW,N/A,N/A,White,Black,Glacier White,4,Diesel,Bakkie Double Cab,20 km,2.4 l,Manual
https://www.namauto.com/cars/7667329-toyota-hilux-2.4-gd-6-srx-4-x4/,"N$ 524,200",Toyota,Hilux,2.4 GD-6 SRX 4X4,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,10 km,2.4 l,Manual
https://www.namauto.com/cars/8244680-mercedes-benz-m-class-ml500-be/,"N$ 526,900",MERCEDES BENZ,M Class,ML500 BE,PREOWNED,1,N/A,Black,Black,Obsidian Black,5,Petrol,SUV,"103,000 km",4.7 l,Automatic
https://www.namauto.com/cars/9465371-bmw-1-series-m140i-5-dr-f20/,"ZAR530,000",BMW,1 Series,M140i 5DR (F20),CONSIGNMEN,1,N/A,Blue,Leather Dekota Black,Estoril Blue Metallic,5,Petrol,Hatchback,"71,000 km",3 l,Manual
https://www.namauto.com/cars/7312084-nissan-navara-2.3-d-double-cab-4x4-se/,"N$ 531,476",Nissan,Navara,2.3D Double Cab 4x4 SE,NEW,N/A,N/A,Orange,Black,Orange,4,Diesel,Bakkie Double Cab,N/A,2.3 l,Manual
https://www.namauto.com/cars/9603671-toyota-hilux-4.0-v6-raider-4-x4/,"N$ 535,000",Toyota,Hilux,4.0 V6 RAIDER 4X4,USED,1,N/A,White,Grey,White,4,Petrol,Bakkie Double Cab,"27,600 km",4 l,Automatic
https://www.namauto.com/cars/8326555-mercedes-benz-gla-250-4-matic/,"N$ 539,900",Mercedes-Benz,GLA,250 4MATIC,CERTIFIEDP,1,N/A,Brown,Black,Brown,5,Petrol,Hatchback,"41,000 km",2 l,Automatic
https://www.namauto.com/cars/7400944-lexus-is-200/,"N$ 540,000",Lexus,IS,200,DEMO,N/A,N/A,Silver,Black,Silver,4,N/A,Sedan,97 km,2 l,Automatic
https://www.namauto.com/cars/10134982-hyundai-h-1-gls-2.4-cvvt-wagon/,"N$ 540,000",Hyundai,H-1,GLS 2.4 CVVT WAGON,NEW,N/A,N/A,White,N/A,white,5,Petrol,MINIBUS,1 km,2.4 l,Manual
https://www.namauto.com/cars/7006554-toyota-quantum-2.5-d-4-d-14-seat/,"N$ 541,500",Toyota,QUANTUM,2.5 D-4D 14 SEAT,NEW,N/A,N/A,White,Black,Ivory WHite,4,Diesel,MPV,10 km,2.5 l,Manual
https://www.namauto.com/cars/7136941-toyota-rav4-2.5-vx-a-t-awd/,POA,Toyota,RAV4,2.5 VX A/T AWD,NEW,N/A,8.5 KPL,White,Beige,White,5,Petrol,SUV,10 km,2.5 l,Automatic
https://www.namauto.com/cars/7674917-toyota-rav4-2.5-vx-a-t-awd/,"N$ 545,100",Toyota,RAV4,2.5 VX A/T AWD,NEW,N/A,N/A,White,Black,White,5,Petrol,SUV,10 km,2.5 l,Automatic
https://www.namauto.com/cars/8246851-mercedes-benz-m-class-ml500-be/,"N$ 547,900",MERCEDES BENZ,M Class,ML500 BE,PREOWNED,1,N/A,Black,Black,Black,5,Petrol,SUV,"95,000 km",4.7 l,Automatic
https://www.namauto.com/cars/7079476-toyota-hilux-2.8-gd-6-rb-raider/,POA,Toyota,Hilux,2.8 GD-6 RB RAIDER,NEW,N/A,N/A,Black,Black,Attitude Black,4,Diesel,Bakkie Double Cab,20 km,2.8 l,Manual
https://www.namauto.com/cars/10355005-mercedes-amg-gla-gla-45-amg-4-matic/,"N$ 549,900",Mercedes-AMG,GLA,GLA 45 AMG 4MATIC,1000123,1,N/A,White,BLACK,White,5,Petrol,Hatchback,"42,000 km",2 l,Automatic
https://www.namauto.com/cars/8776987-toyota-fortuner-4.0-v6-epic-4-x4/,"N$ 550,000",Toyota,Fortuner,4.0 V6 EPIC 4X4,USED,1,N/A,White,Black,White,5,Petrol,SUV,"21,000 km",4 l,Automatic
https://www.namauto.com/cars/10291423-volkswagen-kombi-t6-2.0-bitdi-trendline-plus-dsg-132-kw/,POA,Volkswagen,KOMBI,T6  2.0 BITDI TRENDLINE PLUS DSG (132KW),NEW,N/A,N/A,White,Grey,White,5,Diesel,MPV,10 km,2 l,Automatic
https://www.namauto.com/cars/7071865-toyota-hilux-2.8-gd-6-raider-4-x4-p-u-e-cab/,"N$ 550,200",Toyota,Hilux,2.8 GD-6 RAIDER 4X4 P/U E/CAB,NEW,N/A,N/A,Blue,Black,Cosmic Blue,2,Diesel,Bakkie King Cab,10 km,2.8 l,Manual
https://www.namauto.com/cars/8141735-land-rover-discovery-4-3.0-sd-v6-s/,"N$ 560,000",Land Rover,Discovery,4 3.0 SD V6 S,USED,1,N/A,White,Black,White,5,Diesel,SUV,"71,500 km",3 l,Automatic
https://www.namauto.com/cars/7079478-toyota-hilux-2.8-gd-6-rb-raider/,POA,Toyota,Hilux,2.8 GD-6 RB RAIDER,NEW,N/A,N/A,Black,Black,Attitude Black,4,Diesel,Bakkie Double Cab,10 km,2.8 l,Automatic
https://www.namauto.com/cars/9544148-mercedes-benz-gla-250-amg-4-matic/,"N$ 569,900",MERCEDES BENZ,GLA,250 AMG 4MATIC,CERTIFIEDP,1,N/A,White,N/A,White,5,Petrol,SUV,"17,000 km",2 l,Automatic
https://www.namauto.com/cars/9840091-mercedes-benz-glc-250d/,"N$ 569,995",MERCEDES BENZ,GLC,250d,USED,1,N/A,White,Black,White,5,Diesel,SUV,"66,233 km",2.1 l,Automatic
https://www.namauto.com/cars/8898753-ford-ranger-3.2-tdci-wildtrak-4-x4-automatic/,"N$ 570,000",Ford,Ranger,3.2TDCi WILDTRAK 4X4 AUTOMATIC,USED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"36,589 km",3.2 l,Automatic
https://www.namauto.com/cars/10117824-renault-megane-iv-rs-280-cup-5-dr/,"N$ 571,936",Renault,Megane,IV RS 280 CUP (5DR),NEW,N/A,N/A,Orange,Black and Red,orange,5,Petrol,Hatchback,N/A,1.8 l,Manual
https://www.namauto.com/cars/10115562-renault-megane-iv-rs-280-edc-lux/,"N$ 572,567",Renault,Megane,IV RS 280 EDC LUX,NEW,N/A,N/A,Orange,Black and Red,orange,5,Petrol,Hatchback,N/A,1.8 l,Automatic
https://www.namauto.com/cars/8990560-bmw-x5-x-drive30d-activity-e70-sav/,"N$ 573,000",BMW,X5,xDRIVE30d ACTIVITY (E70) SAV,101998,1,N/A,White,Black,Alpine-White,5,Diesel,SUV,"92,900 km",3 l,Automatic
https://www.namauto.com/cars/8233666-mercedes-benz-m-class-ml400-4-matic/,"N$ 574,900",MERCEDES BENZ,M Class,ML400 4MATIC,PREOWNED,1,N/A,White,Black,White,5,Petrol,SUV,"74,500 km",3 l,Automatic
https://www.namauto.com/cars/7578432-toyota-land-cruiser-79-4.0-v6/,POA,Toyota,Land Cruiser 79,4.0 V6,NEW,N/A,N/A,Beige,Grey,Sand Beige,2,Petrol,Bakkie Single Cab,10 km,4 l,Manual
https://www.namauto.com/cars/7136962-toyota-rav4-2.2-d-vx-at/,POA,Toyota,RAV4,2.2D VX AT,NEW,N/A,6.5 KPL,Red,Beige,Red,5,Diesel,SUV,10 km,2.2 l,Automatic
https://www.namauto.com/cars/7312027-nissan-navara-2.3-d-double-cab-4x4-le/,"N$ 581,068",Nissan,Navara,2.3D double cab 4x4 LE,NEW,N/A,N/A,Orange,Black,Orange,4,Diesel,Bakkie Double Cab,N/A,2.3 l,Manual
https://www.namauto.com/cars/9082460-bmw-x4-x-drive30d-sav/,"N$ 584,000",BMW,X4,xDRIVE30d SAV,102010,1,N/A,Grey,Cream,Charcoal,5,Diesel,SUV,"72,000 km",3 l,Automatic
https://www.namauto.com/cars/9584767-bmw-6-series-650i-coupe-f13/,"N$ 585,000",BMW,6 Series,650i COUPE (F13),USED,1,N/A,Maroon,Cream,Maroon,2,Petrol,Coupe,"24,000 km",4.4 l,Automatic
https://www.namauto.com/cars/9465187-audi-q2-2.0-tdi-sport-stronic/,"N$ 585,508",Audi,Q2,2.0 TDI SPORT STRONIC,NEW,N/A,N/A,White,Rock - Grey,Ibis - White,5,Diesel,cross-over,40 km,2 l,Automatic
https://www.namauto.com/cars/9708272-audi-a4-2.0-t-fsi-stronic-b9/,"N$ 587,841",Audi,A4,2.0T FSI STRONIC (B9),NEW,N/A,N/A,White,Black Titanium,Glacier - White,4,Petrol,Sedan,20 km,2 l,Automatic
https://www.namauto.com/cars/7311440-ford-everest-3.2-ltd-4-x4/,"N$ 590,000",Ford,EVEREST,3.2 LTD 4X4,USED,N/A,N/A,White,Dark Grey,White,5,Diesel,SUV,"72,000 km",3.2 l,Automatic
https://www.namauto.com/cars/9465243-audi-q3-2.0-tdi-stronic/,"N$ 592,449",Audi,Q3,2.0 TDI STRONIC,NEW,N/A,N/A,White,Black / Lunar - Silver,Glacier - White,5,Diesel,SUV,20 km,2 l,Automatic
https://www.namauto.com/cars/7007799-toyota-fortuner-2.8-gd-6/,"N$ 592,500",Toyota,Fortuner,2.8GD-6,NEW,N/A,7.8 KPL,Bronze,Black,Avant-Garde Bronze,5,Diesel,SUV,10 km,2.8 l,Manual
https://www.namauto.com/cars/7311083-nissan-navara-2.3-d-double-cab-4x4-le-manual-leather-seats/,"N$ 594,225",Nissan,Navara,2.3D Double Cab 4x4 LE Manual + Leather Seats,NEW,N/A,N/A,Orange,Black,Orange,4,Diesel,Bakkie Double Cab,N/A,2.3 l,Manual
https://www.namauto.com/cars/10298167-volkswagen-tiguan-allspace-2.0-tsi-c-line-4-mot-dsg-132-kw/,POA,Volkswagen,Tiguan Allspace,2.0 TSI C/LINE 4MOT DSG(132KW),NEW,N/A,N/A,White,Grey,White,5,Petrol,SUV,10 km,2 l,Automatic
https://www.namauto.com/cars/8243165-mercedes-benz-gl-350-bluetec/,"N$ 595,900",MERCEDES BENZ,GL,350 BLUETEC,PREOWNED,N/A,N/A,White,Black,White,5,Diesel,SUV,"117,000 km",3 l,Automatic
https://www.namauto.com/cars/9806695-mercedes-benz-gla-200/,"N$ 596,000",MERCEDES BENZ,GLA,200,NEW,N/A,N/A,Silver,Sahara Beige,Iridium Silver,5,Petrol,SUV,N/A,1.6 l,Automatic
https://www.namauto.com/cars/8787600-honda-cr-v-1.5-t-executive-awd/,"N$ 598,000",Honda,CR-V,1.5T Executive AWD,NEW,N/A,N/A,Red,Black,Passion Red,N/A,Petrol,SUV,1 km,N/A,CVT
https://www.namauto.com/cars/10134976-hyundai-santa-fe-sante-fe-r2.2-awd-exec-7-s-a-t/,"N$ 599,000",Hyundai,Santa Fe,SANTE-FE R2.2 AWD EXEC 7S A/T,NEW,N/A,N/A,White,N/A,white,5,Diesel,SUV,1 km,2.2 l,Automatic
https://www.namauto.com/cars/9688929-lexus-rx-350-xe/,POA,Lexus,RX,350 XE,CHAD,1,N/A,White,Black,White,5,Petrol,SUV,"34,200 km",3.5 l,Automatic
https://www.namauto.com/cars/8520647-mitsubishi-pajero-2.4-sport-8spd-4x4/,"N$ 599,995",Mitsubishi,Pajero,2.4 Sport 8spd 4x4,NEW,N/A,N/A,Silver,BLACK,SILVER,N/A,Petrol,SUV,100 km,N/A,Automatic
https://www.namauto.com/cars/6995941-toyota-86-gt-2.0/,POA,Toyota,86,GT 2.0,NEW,N/A,N/A,Red,Black,Ablaze,3,Petrol,Coupe,20 km,2 l,Manual
https://www.namauto.com/cars/6995949-toyota-86-gt-2.0/,"N$ 601,700",Toyota,86,GT 2.0,NEW,N/A,N/A,Red,Black,Ablaze,3,Petrol,Coupe,20 km,2 l,Manual
https://www.namauto.com/cars/7311933-nissan-navara-2.3-d-double-cab-4x4-le-automatic/,"N$ 601,870",Nissan,Navara,2.3D Double Cab 4x4 LE Automatic,NEW,N/A,N/A,Orange,Black,Orange,4,Diesel,Bakkie Double Cab,N/A,2.3 l,Automatic
https://www.namauto.com/cars/10266473-audi-q5-2.0-tdi-quattro-s-tronic-new-shape-40-tdi/,"ZAR609,900",Audi,Q5,2.0 TDI QUATTRO S TRONIC New Shape (40 TDI),9,1,N/A,Silver,Black,Silver,5,Diesel,SUV,"14,500 km",2 l,Automatic
https://www.namauto.com/cars/7615970-jaguar-xf-2.2-luxury-automatic/,"N$ 610,000",Jaguar,XF,2.2 LUXURY Automatic,USED,1,N/A,Brown,Black,brown,4,Diesel,Sedan,"63,000 km",2.2 l,Automatic
https://www.namauto.com/cars/9833147-mini-hatch-cooper-jcw-a-t/,"N$ 610,300",MINI,Hatch,COOPER JCW A/T,NEW,N/A,5.7 KPL,Black,Carbon - Black,Midnite - Black Metallic,3,Petrol,Hatchback,20 km,2 l,Automatic
https://www.namauto.com/cars/7007802-toyota-fortuner-2.8-gd-6-auto/,"N$ 612,600",Toyota,Fortuner,2.8GD-6 Auto,NEW,N/A,8.6 KPL,Bronze,Black,Avant-Garde Bronze,5,Diesel,SUV,20 km,2.8 l,Automatic
https://www.namauto.com/cars/7667527-toyota-land-cruiser-79-4.2-d-4-x4/,"N$ 612,800",Toyota,Land Cruiser,79 4.2D 4X4,NEW,N/A,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,10 km,4.2 l,Manual
https://www.namauto.com/cars/7311912-nissan-navara-2.3-d-double-cab-4x4-le-automatic-leather-seats/,"N$ 614,015",Nissan,Navara,2.3D Double Cab 4x4 LE Automatic + Leather Seats,NEW,N/A,N/A,Orange,Black,Orange,4,Diesel,Bakkie Double Cab,N/A,2.3 l,Automatic
https://www.namauto.com/cars/7079584-toyota-hilux-2.8-gd-6-raider-4-x4-p-u-d-c/,POA,Toyota,Hilux,2.8 GD-6 RAIDER 4X4 P/U D/C,NEW,N/A,N/A,Black,Black,Attitude Black,4,Diesel,Bakkie Double Cab,10 km,2.8 l,Manual
https://www.namauto.com/cars/7667484-toyota-hilux-2.8-gd-6-raider-4-x4/,"N$ 616,600",Toyota,Hilux,2.8 GD-6 RAIDER 4X4,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,10 km,2.8 l,Manual
https://www.namauto.com/cars/6985587-honda-civic-type-r/,"N$ 617,039",Honda,Civic,Type-R,NEW,N/A,N/A,White,Black,Championship White,5,Petrol,Hatchback,N/A,2 l,Manual
https://www.namauto.com/cars/9593426-mercedes-benz-c-class-c180-a-t/,"N$ 617,500",Mercedes-Benz,C-Class,C180 A/T,NEW,N/A,N/A,White,Black,Polar White,4,Petrol,Sedan,N/A,1.6 l,Automatic
https://www.namauto.com/cars/9589167-mercedes-benz-a-class-a-200-amg/,"N$ 625,000",MERCEDES BENZ,A Class,A 200 AMG,DEMO,N/A,N/A,White,Black,Polar White,5,Petrol,Hatchback,"6,000 km",1.6 l,Automatic
https://www.namauto.com/cars/9545966-mercedes-benz-glc-250/,"N$ 630,000",MERCEDES BENZ,GLC,250,PREOWNED,1,N/A,Silver,Black,Silver,5,Petrol,SUV,"45,000 km",2 l,Automatic
https://www.namauto.com/cars/9590316-mercedes-benz-c-class-c180-edition-c-a-t/,"N$ 634,400",Mercedes-Benz,C-Class,C180 EDITION-C A/T,NEW,N/A,N/A,White,Black,Polar White,4,Petrol,Sedan,N/A,1.6 l,Automatic
https://www.namauto.com/cars/9590441-mercedes-benz-c-class-c180-amg-line/,"N$ 634,400",MERCEDES BENZ,C Class,C180 AMG LINE,NEW,N/A,N/A,Silver,Black,Iridium Silver,4,Petrol,Sedan,N/A,1.6 l,Automatic
https://www.namauto.com/cars/7079631-toyota-hilux-2.8-gd-6-raider-4-x4-a-t-p-u-d-c/,POA,Toyota,Hilux,2.8 GD-6 RAIDER 4X4 A/T P/U D/C,NEW,N/A,N/A,Bronze,Black,Avant-Garde Bronze Metallic,4,Diesel,Bakkie Double Cab,10 km,2.8 l,Automatic
https://www.namauto.com/cars/8787603-honda-cr-v-1.5-t-exclusive-awd/,"N$ 641,000",Honda,CR-V,1.5T Exclusive AWD,NEW,N/A,N/A,Grey,Black,Modern Steel,N/A,Petrol,SUV,1 km,N/A,CVT
https://www.namauto.com/cars/8685343-bmw-x2-s-drive-18i-1.5-petrol-automatic/,"N$ 649,300",BMW,X2 S-Drive 18i,1.5 Petrol Automatic,2272,N/A,N/A,Blue,Leathertec-Black,Misano-Blue,5,Petrol,SUV Hardtop,22 km,1.5 l,Tiptronic Automatic
https://www.namauto.com/cars/10222552-nissan-navara-navara-2.3-d-double-cab-4x4-le-auto/,"N$ 649,900",Nissan,Navara,Navara 2.3D double cab 4x4 LE auto,NEWNAVARA,N/A,N/A,Silver,Grey,Silver,4,Diesel,Bakkie Double Cab,20 km,2.3 l,Automatic
https://www.namauto.com/cars/8855756-volkswagen-amarok-2.0-bi-tdi-highline-132-kw-4-mo-4-x4/,"N$ 650,000",Volkswagen,Amarok,2.0 BiTDi HIGHLINE 132KW 4MO 4X4,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,5 km,2 l,Manual
https://www.namauto.com/cars/10285388-volkswagen-amarok-2.0-bitdi-dark-label-4-mot-a-t-d-c-p-u/,POA,Volkswagen,Amarok,2.0 BITDI DARK LABEL 4MOT A/T D/C P/U,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,10 km,2 l,Automatic
https://www.namauto.com/cars/10298280-volkswagen-amarok-3.0-tdi-highline-165k-w-4-mot/,POA,Volkswagen,Amarok,3.0 TDI Highline 165kW 4MOT,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,10 km,3 l,Automatic
https://www.namauto.com/cars/8660892-bmw-m5/,"N$ 651,000",BMW,M5,101951,1,N/A,White,Black,White,5,Petrol,Sedan,"76,000 km",N/A,Automatic
https://www.namauto.com/cars/7667419-toyota-land-cruiser-79-4.0-v6/,"N$ 654,300",Toyota,Land Cruiser 79,4.0 V6,NEW,N/A,N/A,White,Multi colour,White,4,Petrol,Bakkie Double Cab,10 km,4 l,Manual
https://www.namauto.com/cars/8990481-bmw-3-series-320d-f30/,"N$ 655,900",BMW,3 Series,320d (F30),2260,N/A,N/A,White,Black,White,4,Diesel,Sedan,20 km,2 l,Automatic
https://www.namauto.com/cars/7007801-toyota-fortuner-2.8-gd-6-4-x4/,"N$ 657,800",Toyota,Fortuner,2.8GD-6 4X4,NEW,N/A,7.8 KPL,Bronze,Black,Avant-Garde Bronze,5,Diesel,SUV,10 km,2.8 l,Manual
https://www.namauto.com/cars/6998664-toyota-fj-cruiser-4.0-v6-4x4-at/,"N$ 664,800",Toyota,FJ Cruiser,4.0 V6 4x4 AT,NEW,N/A,11.4 KPL,Grey,Black,Cement Grey,4,Petrol,SUV,20 km,4 l,Automatic
https://www.namauto.com/cars/7667320-toyota-fj-cruiser-l-cruiser-fj-4.0-v6-cruiser/,"N$ 664,800",Toyota,FJ Cruiser,L/CRUISER FJ 4.0 V6 CRUISER,NEW,N/A,N/A,Grey,Black,Grey,3,Petrol,SUV,10 km,4 l,Automatic
https://www.namauto.com/cars/9714448-audi-a4-2.0-tdi-stronic-b9/,"N$ 665,526",Audi,A4,2.0 TDI STRONIC (B9),NEW,N/A,N/A,Grey,Black Titanium,Monsoon Gray Metallic,4,Diesel,Sedan,25 km,2 l,Automatic
https://www.namauto.com/cars/9670347-volkswagen-amarok-2.0-bitdi-highline-132-kw-a-t-d-c-p-u/,POA,Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW A/T D/C P/U,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,20 km,2 l,Automatic
